209.209.9.152 - - [25/Sep/2022:06:42:08 +0800] "GET /~ckhung/ HTTP/1.0" 200 13682 "-" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; .NET CLR 1.5.8512)"
88.214.43.215 - - [02/Oct/2022:11:17:12 +0800] "GET /.env HTTP/1.1" 404 5219 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
141.95.166.42 - - [02/Oct/2022:11:56:52 +0800] "GET /beacon.http-get HTTP/1.1" 404 4984 "-" "Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/5.0)"
64.227.107.158 - - [02/Oct/2022:12:19:04 +0800] "\x16\x03\x01" 400 0 "-" "-"
115.43.44.84 - - [02/Oct/2022:12:53:58 +0800] "GET /~doofenshmirtz/sickhuman/ HTTP/1.1" 200 10368 "https://www.google.com.tw/" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
115.43.44.84 - - [02/Oct/2022:12:55:00 +0800] "GET /~doofenshmirtz/sickhuman/inator.php?p=%E5%81%9A%E4%BA%BA%E8%A6%81%E8%80%81%E5%AF%A6%E4%B8%80%E9%BB%9E&t=%E6%80%8E%E9%BA%BC%E4%B8%8D%E5%8E%BB%E5%90%83%E5%B1%8E HTTP/1.1" 200 4825 "https://v.im.cyut.edu.tw/~doofenshmirtz/sickhuman/" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
185.195.129.186 - - [02/Oct/2022:13:09:31 +0800] "GET / HTTP/1.0" 200 11022 "-" "-"
46.249.32.209 - - [02/Oct/2022:14:05:27 +0800] "GET / HTTP/1.1" 200 3390 "-" "Linux Gnu (cow)"
46.249.32.209 - - [02/Oct/2022:14:46:20 +0800] "GET / HTTP/1.1" 200 3390 "-" "Linux Gnu (cow)"
64.124.8.53 - - [02/Oct/2022:15:28:31 +0800] "GET /~ckhung/b/pr/why_not_java.html HTTP/1.1" 304 4680 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.79 Safari/537.36"
64.124.8.53 - - [02/Oct/2022:15:28:47 +0800] "GET /~ckhung/b/tk/nis/optexp2 HTTP/1.1" 304 154 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.79 Safari/537.36"
64.124.8.53 - - [02/Oct/2022:15:28:56 +0800] "GET /~ckhung/b/pl/dpkg.txt HTTP/1.1" 304 155 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.79 Safari/537.36"
64.124.8.53 - - [02/Oct/2022:15:29:31 +0800] "GET /~ckhung/b/tk/tcl/optexp HTTP/1.1" 304 154 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.79 Safari/537.36"
64.124.8.53 - - [02/Oct/2022:15:29:49 +0800] "GET /~ckhung/b/sa/pkgs.txt HTTP/1.1" 304 4679 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.79 Safari/537.36"
64.124.8.53 - - [02/Oct/2022:15:30:28 +0800] "GET /~ckhung/c/db222i/ HTTP/1.1" 200 4624 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.79 Safari/537.36"
64.124.8.53 - - [02/Oct/2022:15:32:07 +0800] "GET /~ckhung/b/tk/nis/chameleon HTTP/1.1" 304 4679 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.79 Safari/537.36"
64.124.8.53 - - [02/Oct/2022:15:32:52 +0800] "GET /~ckhung/b/cg/ HTTP/1.1" 200 8795 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.79 Safari/537.36"
64.124.8.53 - - [02/Oct/2022:15:33:53 +0800] "GET /~ckhung/b/pr/example.jl HTTP/1.1" 304 4679 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.79 Safari/537.36"
64.124.8.53 - - [02/Oct/2022:15:34:57 +0800] "GET /~ckhung/b/cxx/creature.cc HTTP/1.1" 304 4679 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.79 Safari/537.36"
64.124.8.53 - - [02/Oct/2022:15:36:26 +0800] "GET /~ckhung/b/svg/office-usage.html HTTP/1.1" 304 4680 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.79 Safari/537.36"
64.124.8.53 - - [02/Oct/2022:15:39:15 +0800] "GET /~ckhung/b/jt/s0106.php HTTP/1.1" 200 9460 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.79 Safari/537.36"
64.124.8.53 - - [02/Oct/2022:15:40:19 +0800] "GET /~ckhung/b/mi/vf-20g-nb.php HTTP/1.1" 200 14003 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.79 Safari/537.36"
64.124.8.53 - - [02/Oct/2022:15:43:40 +0800] "GET /~ckhung/b/jt/preface.php HTTP/1.1" 200 11850 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.79 Safari/537.36"
64.124.8.53 - - [02/Oct/2022:15:46:02 +0800] "GET /~ckhung/b/cxx/dictionary.cc HTTP/1.1" 304 4679 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.79 Safari/537.36"
64.124.8.53 - - [02/Oct/2022:15:50:08 +0800] "GET /~ckhung/b/tk/tcl/masterslave HTTP/1.1" 304 4679 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.79 Safari/537.36"
103.153.254.110 - - [02/Oct/2022:15:52:56 +0800] "GET / HTTP/1.1" 200 7998 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0"
64.124.8.53 - - [02/Oct/2022:15:54:29 +0800] "GET /~ckhung/b/jt/s0105.php HTTP/1.1" 200 9668 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.79 Safari/537.36"
64.124.8.53 - - [02/Oct/2022:15:55:13 +0800] "GET /~ckhung/b/sa/rpmspecs/billnet.spec HTTP/1.1" 304 4679 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.79 Safari/537.36"
64.124.8.53 - - [02/Oct/2022:15:56:32 +0800] "GET /~ckhung/b/la/4.le HTTP/1.1" 304 4678 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.79 Safari/537.36"
64.124.8.53 - - [02/Oct/2022:15:58:00 +0800] "GET /~ckhung/p/toy/popular-words.txt HTTP/1.1" 304 4680 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.79 Safari/537.36"
64.124.8.53 - - [02/Oct/2022:15:58:56 +0800] "GET /~ckhung/b/la/rndle HTTP/1.1" 304 4679 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.79 Safari/537.36"
64.124.8.53 - - [02/Oct/2022:15:59:25 +0800] "GET /~ckhung/b/pl/demo/fruit.txt HTTP/1.1" 304 153 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.79 Safari/537.36"
64.124.8.53 - - [02/Oct/2022:15:59:55 +0800] "GET /~ckhung/b/tk/pl/add HTTP/1.1" 304 4679 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.79 Safari/537.36"
64.124.8.53 - - [02/Oct/2022:16:01:01 +0800] "GET /~ckhung/b/svg/sozi3.svg HTTP/1.1" 304 4681 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.79 Safari/537.36"
64.124.8.53 - - [02/Oct/2022:16:01:49 +0800] "GET /~ckhung/p/toy/wflu HTTP/1.1" 304 154 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.79 Safari/537.36"
64.124.8.53 - - [02/Oct/2022:16:03:23 +0800] "GET /~ckhung/b/tk/nis/path0 HTTP/1.1" 304 4679 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.79 Safari/537.36"
42.74.50.117 - - [02/Oct/2022:16:05:29 +0800] "GET /~doofenshmirtz/sickhuman/ HTTP/1.1" 200 10368 "https://www.google.com.tw/" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
192.241.213.67 - - [02/Oct/2022:16:07:04 +0800] "GET / HTTP/1.1" 200 7979 "-" "Mozilla/5.0 zgrab/0.x"
64.124.8.53 - - [02/Oct/2022:16:08:04 +0800] "GET /~ckhung/b/tk/pl/optexp HTTP/1.1" 304 4679 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.79 Safari/537.36"
64.124.8.53 - - [02/Oct/2022:16:09:38 +0800] "GET /~ckhung/b/tk/mbvk/add HTTP/1.1" 304 4679 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.79 Safari/537.36"
46.249.32.209 - - [02/Oct/2022:16:11:12 +0800] "GET / HTTP/1.1" 200 3390 "-" "Linux Gnu (cow)"
64.124.8.53 - - [02/Oct/2022:16:15:32 +0800] "GET /~ckhung/b/pr/gr/grammar.y0 HTTP/1.1" 304 4679 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.79 Safari/537.36"
64.124.8.53 - - [02/Oct/2022:16:16:48 +0800] "GET /~ckhung/b/dm/brgr.php HTTP/1.1" 200 10151 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.79 Safari/537.36"
64.124.8.53 - - [02/Oct/2022:16:17:29 +0800] "GET /~ckhung/b/c/gcd.c HTTP/1.1" 304 4679 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.79 Safari/537.36"
64.124.8.53 - - [02/Oct/2022:16:19:23 +0800] "GET /~ckhung/p/toy/popular-irregular-verbs.txt HTTP/1.1" 304 4679 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.79 Safari/537.36"
64.124.8.53 - - [02/Oct/2022:16:21:11 +0800] "GET /~ckhung/b/pl/demo/length HTTP/1.1" 304 4679 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.79 Safari/537.36"
64.124.8.53 - - [02/Oct/2022:16:23:06 +0800] "GET /~ckhung/b/c/djgpp.php HTTP/1.1" 200 8009 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.79 Safari/537.36"
64.124.8.53 - - [02/Oct/2022:16:26:20 +0800] "GET /~ckhung/b/tk/pl/fillxpnd HTTP/1.1" 404 469 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.79 Safari/537.36"
64.124.8.53 - - [02/Oct/2022:16:26:55 +0800] "GET /~ckhung/b/lp/steel.lp HTTP/1.1" 200 985 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.79 Safari/537.36"
64.124.8.53 - - [02/Oct/2022:16:27:21 +0800] "GET /~ckhung/b/pl/demo/sched HTTP/1.1" 200 8309 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.79 Safari/537.36"
64.124.8.32 - - [02/Oct/2022:16:38:37 +0800] "GET /~ckhung/b/al/matrixchain HTTP/1.1" 304 154 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.79 Safari/537.36"
64.124.8.32 - - [02/Oct/2022:16:41:35 +0800] "GET /~ckhung/ap/13-calculus.odt HTTP/1.1" 304 4680 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.79 Safari/537.36"
64.124.8.32 - - [02/Oct/2022:16:44:59 +0800] "GET /~ckhung/b/pl/demo/db_file HTTP/1.1" 304 4679 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.79 Safari/537.36"
64.124.8.32 - - [02/Oct/2022:16:47:13 +0800] "GET /~ckhung/b/tk/tcl/cfglisting HTTP/1.1" 304 4679 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.79 Safari/537.36"
167.99.204.105 - - [02/Oct/2022:16:50:49 +0800] "GET /ab2g HTTP/1.1" 404 4984 "-" "Mozilla/5.0 zgrab/0.x"
64.124.8.32 - - [02/Oct/2022:16:50:55 +0800] "GET /~ckhung/b/al/huffman HTTP/1.1" 304 4679 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.79 Safari/537.36"
64.124.8.32 - - [02/Oct/2022:16:53:00 +0800] "GET /~ckhung/b/al/cntsort.txt HTTP/1.1" 304 4679 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.79 Safari/537.36"
64.124.8.32 - - [02/Oct/2022:16:56:56 +0800] "GET /~ckhung/b/tk/nis/add HTTP/1.1" 304 4679 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.79 Safari/537.36"
64.124.8.32 - - [02/Oct/2022:16:58:31 +0800] "GET /~ckhung/b/al/rdxsort.php HTTP/1.1" 200 5596 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.79 Safari/537.36"
64.124.8.32 - - [02/Oct/2022:17:01:07 +0800] "GET /~ckhung/b/al/sel_ins.ex.txt HTTP/1.1" 304 4679 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.79 Safari/537.36"
64.124.8.32 - - [02/Oct/2022:17:02:53 +0800] "GET /~ckhung/b/al/qsort HTTP/1.1" 304 4679 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.79 Safari/537.36"
64.124.8.32 - - [02/Oct/2022:17:05:08 +0800] "GET /~ckhung/b/al HTTP/1.1" 301 5102 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.79 Safari/537.36"
64.124.8.32 - - [02/Oct/2022:17:10:22 +0800] "GET /~ckhung/b/dm/ HTTP/1.1" 200 7189 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.79 Safari/537.36"
64.124.8.32 - - [02/Oct/2022:17:12:24 +0800] "GET /~ckhung/ap/11-rss-mashup.odt HTTP/1.1" 304 4682 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.79 Safari/537.36"
58.114.13.173 - - [02/Oct/2022:17:16:46 +0800] "GET /~doofenshmirtz/sickhuman/ogimage.jpg HTTP/1.1" 200 53074 "https://www.google.com/" "Mozilla/5.0 (Linux; Android 12; SM-T500 Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/105.0.5195.136 Safari/537.36 GoogleApp/13.38.11.26.arm64"
167.99.204.105 - - [02/Oct/2022:17:18:59 +0800] "\x16\x03\x01" 400 0 "-" "-"
64.124.8.32 - - [02/Oct/2022:17:19:27 +0800] "GET /~ckhung/ap/14-nsa-scandal.html HTTP/1.1" 304 4680 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.79 Safari/537.36"
64.124.8.32 - - [02/Oct/2022:17:19:52 +0800] "GET /~ckhung/ap/11-mother-tongue-exhibition.odt HTTP/1.1" 304 4680 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.79 Safari/537.36"
64.124.8.32 - - [02/Oct/2022:17:21:39 +0800] "GET /~ckhung/b/tk/nis/cfglisting HTTP/1.1" 304 4679 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.79 Safari/537.36"
64.124.8.32 - - [02/Oct/2022:17:25:16 +0800] "GET /~ckhung/b/pl/demo/wday HTTP/1.1" 304 4679 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.79 Safari/537.36"
64.124.8.32 - - [02/Oct/2022:17:27:12 +0800] "GET /~ckhung/b/pl/demo/pi HTTP/1.1" 304 154 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.79 Safari/537.36"
64.124.8.32 - - [02/Oct/2022:17:28:23 +0800] "GET /~ckhung/b/tk/tcl/hello HTTP/1.1" 304 4678 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.79 Safari/537.36"
64.124.8.32 - - [02/Oct/2022:17:33:10 +0800] "GET /~ckhung/a/c077.en.php HTTP/1.1" 200 18037 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.79 Safari/537.36"
64.124.8.32 - - [02/Oct/2022:17:35:27 +0800] "GET /~ckhung/ap/14-sn-attention.odt HTTP/1.1" 304 4680 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.79 Safari/537.36"
64.124.8.32 - - [02/Oct/2022:17:36:34 +0800] "GET /~ckhung/b/al/cntsort HTTP/1.1" 304 4679 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.79 Safari/537.36"
64.124.8.32 - - [02/Oct/2022:17:40:19 +0800] "GET /~ckhung/ap/09-drm-corp-image.odt HTTP/1.1" 304 4680 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.79 Safari/537.36"
34.68.42.205 - - [02/Oct/2022:17:43:00 +0800] "GET / HTTP/1.1" 200 8249 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
180.243.1.104 - - [02/Oct/2022:18:04:35 +0800] "GET /filter/jmol/js/jsmol/php/jsmol.php?call=getRawDataFromDatabase&query=file:///etc/passwd HTTP/1.1" 404 5013 "-" "Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36"
104.248.163.128 - - [02/Oct/2022:18:13:42 +0800] "GET /ab2h HTTP/1.1" 404 4984 "-" "Mozilla/5.0 zgrab/0.x"
104.248.163.128 - - [02/Oct/2022:18:41:41 +0800] "\x16\x03\x01" 400 0 "-" "-"
203.170.65.134 - - [02/Oct/2022:18:42:13 +0800] "GET / HTTP/1.1" 200 11003 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
46.249.32.209 - - [02/Oct/2022:18:57:30 +0800] "GET / HTTP/1.1" 200 3390 "-" "Linux Gnu (cow)"
23.229.113.138 - - [02/Oct/2022:19:18:55 +0800] "GET / HTTP/1.1" 301 577 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36"
23.229.113.138 - - [02/Oct/2022:19:19:02 +0800] "GET / HTTP/1.1" 200 8234 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36"
173.252.127.24 - - [02/Oct/2022:19:32:39 +0800] "GET /~doofenshmirtz/sickhuman/ogimage.jpg HTTP/1.1" 403 5263 "-" "facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php)"
46.249.32.209 - - [02/Oct/2022:19:41:09 +0800] "GET / HTTP/1.1" 200 3390 "-" "Linux Gnu (cow)"
140.113.89.144 - - [02/Oct/2022:20:27:28 +0800] "GET /~ckhung/saas/potluckmap/m/cyut-bus/config.json HTTP/1.1" 200 3584 "https://v.im.cyut.edu.tw/~ckhung/saas/potluckmap/m/cyut-bus/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"
140.113.89.144 - - [02/Oct/2022:20:27:28 +0800] "GET /~ckhung/saas/potluckmap/m/cyut-bus/stops-132.geojson HTTP/1.1" 200 30999 "https://v.im.cyut.edu.tw/~ckhung/saas/potluckmap/m/cyut-bus/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"
140.113.89.144 - - [02/Oct/2022:20:27:28 +0800] "GET /~ckhung/saas/potluckmap/m/cyut-bus/stops-133.geojson HTTP/1.1" 200 19749 "https://v.im.cyut.edu.tw/~ckhung/saas/potluckmap/m/cyut-bus/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"
140.113.89.144 - - [02/Oct/2022:20:27:28 +0800] "GET /~ckhung/saas/potluckmap/m/cyut-bus/stops-151.geojson HTTP/1.1" 200 16022 "https://v.im.cyut.edu.tw/~ckhung/saas/potluckmap/m/cyut-bus/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"
140.113.89.144 - - [02/Oct/2022:20:27:28 +0800] "GET /~ckhung/saas/ptx/bus-pos.php?city=Taichung&rid=133 HTTP/1.1" 200 299 "https://v.im.cyut.edu.tw/~ckhung/saas/potluckmap/m/cyut-bus/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"
140.113.89.144 - - [02/Oct/2022:20:27:28 +0800] "GET /~ckhung/saas/potluckmap/m/cyut-bus/route-158.geojson HTTP/1.1" 200 8014 "https://v.im.cyut.edu.tw/~ckhung/saas/potluckmap/m/cyut-bus/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"
::1 - - [02/Oct/2022:20:27:36 +0800] "OPTIONS * HTTP/1.0" 200 126 "-" "Apache/2.4.25 (Debian) OpenSSL/1.0.2u (internal dummy connection)"
140.113.89.144 - - [02/Oct/2022:20:28:00 +0800] "GET /~ckhung/saas/ptx/bus-pos.php?city=Taichung&rid=133 HTTP/1.1" 200 5035 "https://v.im.cyut.edu.tw/~ckhung/saas/potluckmap/m/cyut-bus/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"
140.113.89.144 - - [02/Oct/2022:20:28:29 +0800] "GET /~ckhung/saas/ptx/bus-pos.php?city=Taichung&rid=131 HTTP/1.1" 200 5677 "https://v.im.cyut.edu.tw/~ckhung/saas/potluckmap/m/cyut-bus/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"
140.113.89.144 - - [02/Oct/2022:20:28:29 +0800] "GET /~ckhung/saas/ptx/bus-pos.php?city=Taichung&rid=151 HTTP/1.1" 200 939 "https://v.im.cyut.edu.tw/~ckhung/saas/potluckmap/m/cyut-bus/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"
140.113.89.144 - - [02/Oct/2022:20:28:59 +0800] "GET /~ckhung/saas/ptx/bus-pos.php?city=Taichung&rid=132 HTTP/1.1" 200 5548 "https://v.im.cyut.edu.tw/~ckhung/saas/potluckmap/m/cyut-bus/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"
140.113.89.144 - - [02/Oct/2022:20:28:59 +0800] "GET /~ckhung/saas/ptx/bus-pos.php?city=Taichung&rid=158 HTTP/1.1" 200 5291 "https://v.im.cyut.edu.tw/~ckhung/saas/potluckmap/m/cyut-bus/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"
140.113.89.144 - - [02/Oct/2022:20:29:29 +0800] "GET /~ckhung/saas/ptx/bus-pos.php?city=Taichung&rid=132 HTTP/1.1" 200 5548 "https://v.im.cyut.edu.tw/~ckhung/saas/potluckmap/m/cyut-bus/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"
140.113.89.144 - - [02/Oct/2022:20:29:29 +0800] "GET /~ckhung/saas/ptx/bus-pos.php?city=Taichung&rid=131 HTTP/1.1" 200 5676 "https://v.im.cyut.edu.tw/~ckhung/saas/potluckmap/m/cyut-bus/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"
